date,ticker,revenue,net_income,eps,pe_ratio,fundamental_score
2020-06-01,TSLA,15435397496.729774,1185523548.122546,2.9524435980716106,64.40503708165147,31.11451059699052
2020-06-02,TSLA,26039977603.286697,1942725916.4790635,3.746200430385186,46.830653375440534,4.316608900410168
2020-06-03,TSLA,11331744477.907217,1492192850.4611018,2.8470787063768155,48.416420671330904,56.6501970831349
2020-06-04,TSLA,17023763096.77015,4757222341.807604,2.977591399146906,35.08880887392537,94.33294617792687
2020-06-05,TSLA,27226077144.384064,3533311598.269564,4.484256895689844,62.94711949906269,65.99643894011014
2020-06-08,TSLA,26421086864.790382,4229372865.229788,2.1576604624454045,81.30574143707317,14.73019340942978
2020-06-09,TSLA,15558543065.3373,1969604547.2149887,1.7867663074216475,68.58091840670934,61.43730761503087
2020-06-10,TSLA,23299840969.979317,2067348344.8525655,0.9758501031516561,45.850463487779955,85.65099437567632
2020-06-11,TSLA,19544930530.333626,1104413268.1874065,4.254830860857172,10.589628087321294,22.59540483063127
2020-06-12,TSLA,10680360397.796143,2723143489.3528647,4.32490524652341,37.861368704414076,48.74208442646854
2020-06-15,TSLA,14318709611.536663,4436140822.2749405,4.575226974901597,43.854096896988885,25.018176911628597
2020-06-16,TSLA,19290375416.95205,3425020684.699204,0.5092660672430092,19.568593933172963,33.05882513425531
2020-06-17,TSLA,13958235172.138065,3496271256.8131447,2.2114801662335184,25.15927088507184,91.4054300179173
2020-06-18,TSLA,24871712122.970146,2041585188.5817542,0.758247897896918,54.19280932663708,4.674191007022777
2020-06-19,TSLA,18064551486.50258,3021723055.7164383,3.296452186437769,97.90900054829055,45.87610980183467
2020-06-22,TSLA,15951394080.925032,1132331830.128066,4.295967929825837,78.87363761200353,97.91358911542382
2020-06-23,TSLA,15087089136.850351,2361606085.150607,1.088838213878356,55.86538429189564,94.17158567758463
2020-06-24,TSLA,12724215284.841143,3520104978.0326676,0.6513470099144592,22.208275420341117,0.39424175570651476
2020-06-25,TSLA,20121429576.44007,2872332151.2012424,0.893267737025052,37.05066903374639,39.00626964670876
2020-06-26,TSLA,22285731947.70919,1005911181.6146266,1.2984551822750765,50.431320927368624,97.38560188212264
2020-06-29,TSLA,29625384743.25487,2303052802.343883,2.150211216091352,63.85733089387683,92.631738979344
2020-06-30,TSLA,19696400021.970512,3091576551.777913,3.435599664453183,45.21960812383773,58.83026684824709
2020-07-01,TSLA,14252776512.784752,1199890828.6611707,3.455263596932451,88.61680023534272,33.82692280630083
2020-07-02,TSLA,17231603417.978752,4407142609.933506,3.990450081548166,13.542646102972157,20.215744052214045
2020-07-03,TSLA,25913785111.050816,2261534269.6107473,1.319874851840122,23.33826081438356,94.37095144330857
2020-07-06,TSLA,13521325396.123405,3874161576.3851876,2.470359526663937,91.93912411561975,5.976479205484397
2020-07-07,TSLA,10297218725.269814,4547927964.401932,0.6692637996592969,32.116447810150774,55.9803665712947
2020-07-08,TSLA,20147990502.37112,2914542121.413268,2.422824198642825,15.641535533241626,51.51078571416774
2020-07-09,TSLA,22663821518.1688,1820278119.3950615,3.2129362669955923,17.886235677975797,25.796769044546807
2020-07-10,TSLA,11606207182.962994,3248378896.564325,1.0002823236336464,94.46678971873014,99.22295416380403
2020-07-13,TSLA,29804957045.42228,1580814872.766071,2.320045431768854,20.116498137758597,27.658631500939446
2020-07-14,TSLA,21260492266.636757,3031919848.1157312,2.155508208623496,23.086741471300137,33.078307823809475
2020-07-15,TSLA,26565907367.38411,3814193009.631263,3.0764209007466365,45.97462360160906,60.8011804745297
2020-07-16,TSLA,26925360274.959538,2631461330.720646,4.051148189433567,13.344852581623954,25.989374851070433
2020-07-17,TSLA,16513719806.835707,3697465320.951977,4.849747416900949,28.58882096783075,92.29764582584136
2020-07-20,TSLA,18157925838.400185,3805507034.6146803,3.5063143302324167,28.32527948548666,9.436274455653137
2020-07-21,TSLA,26928828545.28485,4995775078.498159,4.417275594402448,32.306293668583194,73.59438039853772
2020-07-22,TSLA,29682052280.692326,4128676352.1008725,4.0386570054700535,99.87380526388239,26.05577590741177
2020-07-23,TSLA,21665179964.97199,3540986665.377858,4.782591950863338,99.66184029488187,53.90088518467158
2020-07-24,TSLA,24903849223.47039,1122401139.5518599,3.445004735001263,93.0913064989637,90.05446448240868
2020-07-27,TSLA,22912457467.578133,4998002553.509243,4.336072965961842,63.87279869356529,64.37055743142697
2020-07-28,TSLA,20306914662.85266,2522743692.085685,1.4894951196660395,89.91666187672828,17.831236246611482
2020-07-29,TSLA,23959090917.27099,2377275822.8136797,1.5815366542329645,47.84244280694614,50.03949429420085
2020-07-30,TSLA,15760165194.255548,1553198668.1569595,2.060213093722507,19.390497672916112,0.7543359299461483
2020-07-31,TSLA,24721241305.37931,3273037738.465973,1.979442098770869,26.438799082256658,69.51571231630383
2020-08-03,TSLA,13296822381.298344,2986207199.5071893,0.7780637209364096,26.816666401776406,72.27392717540022
2020-08-04,TSLA,16625715256.571796,2094726490.3909214,3.692709529847657,56.40354845084185,76.00659298820209
2020-08-05,TSLA,29866769052.159344,1299852610.8515925,3.7290023896909252,71.30559106300153,78.94627250967237
2020-08-06,TSLA,16082058147.781715,3863464057.775376,2.4627652756940424,99.3681662284736,21.433143461576897
2020-08-07,TSLA,17428097855.735313,1444793093.2805285,4.9736826587364105,72.97621984690795,9.928135466873089
2020-08-10,TSLA,26418432903.984108,2624712225.8472385,4.426337331093551,74.38780516668365,37.29576312469378
2020-08-11,TSLA,11382456654.831877,3498532207.9425044,1.6160964377556826,19.64046089180826,32.59205652792498
2020-08-12,TSLA,14887696364.022251,2832927448.963135,4.605677609776528,19.687437059321624,98.09475237131832
2020-08-13,TSLA,27725965155.937004,1571148359.8350782,2.6025856140656187,17.879720240390977,24.13443829021862
2020-08-14,TSLA,29375647272.927597,3859476413.552792,2.0047086095856823,82.95486498729524,94.5742653686921
2020-08-17,TSLA,13471942357.684275,4425127788.235418,3.851978387324245,95.79176909776572,46.319560582715944
2020-08-18,TSLA,17984099364.056904,1153054459.9074557,1.6486893680829782,28.171004121344932,94.07256812272459
2020-08-19,TSLA,17219096632.26177,3967738502.263134,1.954744493918946,34.66778544472595,73.84491261165303
2020-08-20,TSLA,22804879858.155163,1015815570.3718767,4.622978716800945,43.546639869296314,96.08262954501959
2020-08-21,TSLA,21583170819.940613,3964468810.521807,4.562368659743195,58.205915476241465,94.24373077718855
2020-08-24,TSLA,18446073186.785652,4127071032.114627,1.3785511292228025,82.8435855641092,17.478966840700572
2020-08-25,TSLA,12004957696.750483,4905769196.492124,3.7566112198245216,62.77242788695806,99.06266263075959
2020-08-26,TSLA,22866840388.47725,4910998051.224349,2.501933206597266,19.362775874814098,7.307150270446439
2020-08-27,TSLA,27498286290.469643,1514182096.230563,3.183441085848294,32.96219782076402,21.892283366295718
2020-08-28,TSLA,25683526083.5166,3230309596.619769,3.9183238235138043,47.3738807257139,31.407779806749637
2020-08-31,TSLA,12827351772.618637,1295128647.194566,1.6168740981738319,18.348119582086305,20.684857371272557
2020-09-01,TSLA,15330704959.473827,2233706478.7373185,3.457647200067235,54.02060589571871,4.028442578162473
2020-09-02,TSLA,11366813052.187775,2109890735.0199015,3.754431652319563,89.3434685416193,47.46887541652529
2020-09-03,TSLA,29568937037.16855,2144470465.98005,1.634050734942635,12.681593081858642,3.632263589992013
2020-09-04,TSLA,17081690859.547455,4262140418.397034,3.486840375116947,52.33959725939139,21.914129444561624
2020-09-07,TSLA,22746704985.627697,3062244054.426532,1.760619806365189,13.88480288925117,85.85152812730354
2020-09-08,TSLA,12349912379.896864,1916579293.2743573,3.5133361135456074,91.69115948000307,56.91500145583608
2020-09-09,TSLA,18034590351.27436,3502951275.3992095,3.1903480232235286,40.25715181229592,9.288189811200699
2020-09-10,TSLA,24887279298.54351,4916580349.805368,1.149594678962072,75.84541812219365,87.27352970074315
2020-09-11,TSLA,23817588504.560844,1270810309.8104334,2.3814361348666884,95.43595152962764,92.09434359160623
2020-09-14,TSLA,17219273412.816223,3087452308.707225,3.947141644209401,55.203960124114076,42.43435134473755
2020-09-15,TSLA,13954423476.739384,2462350871.0510626,2.7059131964458256,75.71350712316813,16.72756872751159
2020-09-16,TSLA,23735730807.321598,2978802060.202587,0.7195413101240966,37.25389071916578,98.03588459114248
2020-09-17,TSLA,20753600663.140152,3818882502.8927445,2.1647675306128287,58.96601355909499,34.88507996710736
2020-09-18,TSLA,11175222218.589502,4260765268.5683885,4.710064078782908,29.012446378562693,14.31584645024656
2020-09-21,TSLA,23008121759.454685,2366501710.854608,0.6407396301179628,61.14400993428966,67.23266711061397
2020-09-22,TSLA,19323136861.192932,1396311393.228864,2.6780109130219705,77.57482100082261,92.30664346635128
2020-09-23,TSLA,11780406548.197817,4699322608.20537,4.990598316427084,55.905319905359555,43.19864497382978
2020-09-24,TSLA,14251451159.275707,4977917547.474459,4.037704630284754,68.97814850722754,7.679809883132272
2020-09-25,TSLA,13826317670.114199,3991546986.6840296,4.550653576700415,78.3453172166582,62.95505080324521
2020-09-28,TSLA,28471087828.045265,1283679817.6176867,2.617473994079098,32.385434689513474,75.61539473511958
2020-09-29,TSLA,15306969908.78547,2477868974.727311,3.2334174939729743,26.24337654004502,69.8807477189944
2020-09-30,TSLA,17962934308.211422,4273688945.0853424,0.5825302240767118,48.02654613148903,45.61167805590925
2020-10-01,TSLA,18138032250.446575,2741785245.363718,2.5627194219372926,17.046921101082866,40.58558517158091
2020-10-02,TSLA,17977462431.957092,2955484814.1069474,3.5272385601525764,79.96418626697213,48.79646211509087
2020-10-05,TSLA,14954701176.00739,3864554625.168567,2.452050790078761,97.2906649288866,87.99943133586791
2020-10-06,TSLA,15291300721.568441,1055526571.0928534,1.9294999497844088,89.92827778871558,10.600218327789223
2020-10-07,TSLA,20514857035.31536,1610162659.8908148,2.801732294993671,28.418691289996953,62.49889696812831
2020-10-08,TSLA,11799216004.461796,1906533187.8580265,2.3611341893418896,10.899903232755943,78.71149473819183
2020-10-09,TSLA,18256488677.131054,4917205530.707999,1.344627271996702,28.35443161138494,75.46233982094859
2020-10-12,TSLA,13972391965.878443,4088087888.5019593,2.3779369496143516,11.416457487642093,3.5000723170170223
2020-10-13,TSLA,21188703867.44716,4136802391.6720247,1.5653046407956732,50.006856882850144,33.96408184475105
2020-10-14,TSLA,12064194441.436407,2512003666.183031,3.9443664059849226,23.655888474518335,13.854194769196116
2020-10-15,TSLA,27985155104.376076,2857818414.685531,1.5150279100412818,30.296776829516922,49.396056726165114
2020-10-16,TSLA,26823928419.833847,2788504240.888463,3.679150907086841,44.709561880429824,16.90741876751255
2020-10-19,TSLA,17139024971.359581,3688181371.846876,4.210412841673009,95.8702931030172,49.063019273902675
2020-10-20,TSLA,20161634493.71879,1308404662.001851,2.808914843993809,45.234702105834074,34.36245080692494
2020-10-21,TSLA,13359887179.842815,4572283965.889563,1.6145278123712536,12.3468816978267,9.46999451841888
2020-10-22,TSLA,25043184666.75901,3606158744.127907,0.9184970499389304,27.686234342436432,61.050329020983
2020-10-23,TSLA,14492061237.343784,1815164604.1913807,2.284684645516813,60.7543560921976,54.92327724872932
2020-10-26,TSLA,14099634879.44235,1529404280.157105,0.6133382199000786,51.61308406461099,96.64735737576967
2020-10-27,TSLA,29102805814.17234,4339793358.112052,3.1794709833184758,70.0180540128174,43.87412240009373
2020-10-28,TSLA,10552164239.56005,3127829696.6226244,4.321897399181685,75.1827052609671,13.300749215609919
2020-10-29,TSLA,12390431890.832191,2921009204.4770145,0.6853607845880054,69.26228969348024,34.31125356587037
2020-10-30,TSLA,21103799661.717857,2616871631.0131874,0.6016998686930015,16.180562001772348,45.12202728787751
2020-11-02,TSLA,24116307007.788162,2042699211.2309632,2.9672142054135127,16.637127617665648,78.48498500314682
2020-11-03,TSLA,26091999395.009033,2648802305.5558143,0.5191536396226928,41.31209837395361,88.75040709904255
2020-11-04,TSLA,10730677445.614008,4780242982.896435,3.801876184438989,26.66557953310429,60.740578410948
2020-11-05,TSLA,23707673711.340107,2186844331.3325295,3.1188779540660097,13.712419608039372,5.467447154276472
2020-11-06,TSLA,27082307636.31363,1883450118.6368656,3.981906842360612,26.68988414697975,22.962578328070073
2020-11-09,TSLA,26157375930.70789,3316381335.0292206,4.904088557264641,70.84820449655365,66.56497208985954
2020-11-10,TSLA,11862713355.81755,3972326088.12353,4.199288902723271,72.71696120298827,91.52882733765907
2020-11-11,TSLA,13124357697.757416,2331436301.5604496,1.9201913883544752,88.08957646497467,51.12158783451544
2020-11-12,TSLA,16577369048.204292,1433513005.2388215,2.0159742605537234,16.849830053742604,96.07857177608922
2020-11-13,TSLA,28710152723.02553,1804757200.9410768,2.6867739017797723,68.79250262964345,10.837215100971243
2020-11-16,TSLA,14717660838.723543,1590348463.957076,2.1289172589579626,77.56869406031956,67.9606433047264
2020-11-17,TSLA,25505742098.166634,2274669986.9659424,4.544706802475829,95.15561883211781,82.41208069282082
2020-11-18,TSLA,20219360940.855267,1143155729.4432948,3.4414790043079533,22.424467125319712,65.98391028327325
2020-11-19,TSLA,27934989285.016304,3470746352.9943924,2.139237214425731,48.061657089040246,88.40077998808977
2020-11-20,TSLA,16032819302.165176,3735141157.6562457,3.858132291183439,76.8540380852273,14.556001592347446
2020-11-23,TSLA,19211001238.74805,1302187157.873803,4.4541121934344865,78.47113987671197,64.23422461037347
2020-11-24,TSLA,13851890324.524496,1844898176.8541012,3.3144256486998387,47.333223268604456,55.95959324046098
2020-11-25,TSLA,22730011229.765625,1228202297.39,1.8801602374462352,83.12118299486927,54.45752027027836
2020-11-26,TSLA,19119699691.593796,3405861280.3221526,1.5060561407609243,85.23219050778525,83.12897966511869
2020-11-27,TSLA,17382270375.425,4575182678.836952,3.180807962897588,34.25900392780447,52.314259989018744
2020-11-30,TSLA,25699038567.854927,3319393868.4772635,3.264631979842601,38.532975411150716,57.0341094908719
2020-12-01,TSLA,13160998390.985968,3613355236.402227,1.6297264675684566,31.131233033817587,90.21954623867647
2020-12-02,TSLA,26560857425.921032,4870563562.34833,3.9737124807979463,63.249317914644315,35.036258938940826
2020-12-03,TSLA,17428748344.924095,2199332992.7161655,0.9574171181913403,82.00861102378322,46.74608644328102
2020-12-04,TSLA,23326787194.108185,1718216908.3576264,0.9802314497482376,87.86711062720174,11.37854871315227
2020-12-07,TSLA,23349921597.82943,2125141990.4616203,2.433357358980171,45.16804851665356,72.20830179566474
2020-12-08,TSLA,24403381197.66098,3719093555.5656652,1.013227403232631,35.70090594376835,12.898275097860823
2020-12-09,TSLA,10550653302.531824,1709045653.0026083,4.244196657876037,41.32451543797723,71.43766097823082
2020-12-10,TSLA,24676725618.40955,2468802211.9403605,0.603553797554953,63.73816671971623,50.26151301699458
2020-12-11,TSLA,27441680833.602703,4903047334.774609,4.420028511900386,73.80264313111526,2.809677739267258
2020-12-14,TSLA,12193827471.675968,2711914996.844591,2.593425493501589,34.16663604724496,51.4700822241672
2020-12-15,TSLA,16176547771.79397,1492239280.3376105,2.934831795207969,92.5089995101224,33.49926595343861
2020-12-16,TSLA,29262298845.859917,1373261774.16147,2.373881029150079,27.000374705268012,62.83361790301974
2020-12-17,TSLA,12086458000.32453,1742145440.0736594,4.533234682266831,27.86324065046849,16.483879840448644
2020-12-18,TSLA,12520501241.293228,3068496201.15354,4.937501433232739,93.2608852401608,60.92248687684156
2020-12-21,TSLA,10709933384.856897,4076583195.4972777,4.662980225349621,11.348985034125436,11.393585157171614
2020-12-22,TSLA,28870267028.24186,4144505398.2775593,3.444421287785947,49.49029427467787,65.53383956965459
2020-12-23,TSLA,23705127284.24099,3895091039.166312,1.089691123032869,14.926562864243202,56.913589104967954
2020-12-24,TSLA,23884151018.82213,3702880486.315219,1.6875352696033001,77.21642574451586,76.27486490897893
2020-12-25,TSLA,23500801630.74141,2675680775.1745663,1.6117239076885312,42.60097681181394,51.74112803546605
2020-12-28,TSLA,26689311863.42098,3089097033.668378,2.0789636798408444,60.78350159785944,38.48259217393449
2020-12-29,TSLA,29690949900.84578,3072203291.1167545,1.466552289127169,26.435235125682517,76.24160889577635
2020-12-30,TSLA,23359861560.66973,4584930129.686016,1.9310099469496103,41.59904620403122,82.24335488456728
2020-12-31,TSLA,23606127780.861275,3527273920.9566154,4.332354854226811,59.74681008637074,99.86745490601407
2021-01-01,TSLA,18885135999.039337,1395284027.5510056,3.799593297183297,38.8412634111035,49.65667372520591
2021-01-04,TSLA,19309082512.93439,1662408170.6616666,0.8945194166121626,77.61379763789802,50.14125935178038
2021-01-05,TSLA,12818268827.60844,3027777008.224963,4.394139224162245,76.64824544281996,88.22493194672035
2021-01-06,TSLA,24459048990.818207,2678433032.2194386,4.076040165639262,89.52680201220906,68.08812725160765
2021-01-07,TSLA,25186412975.658745,3433692715.3282146,2.738717192200513,97.81306104106275,40.626463815171476
2021-01-08,TSLA,15239971078.35228,3731029706.3933916,2.4494952144788953,57.840225083147004,70.59296321201978
2021-01-11,TSLA,16985331416.745726,1931202157.138269,2.9464102382905573,26.80499571738136,33.60795921970829
2021-01-12,TSLA,26534440074.595276,2268731272.1406,4.938479271621898,18.44467155480082,96.3951269769432
2021-01-13,TSLA,10533538859.60131,2313331663.960783,1.862183633441673,12.84958457218221,60.49166756097756
2021-01-14,TSLA,21967157921.522873,1576538700.8097343,1.80549603628343,18.64945499909332,11.683965158948094
2021-01-15,TSLA,22044582669.355877,4643752926.216135,4.598548336115437,83.88769433879575,69.99037489457412
2021-01-18,TSLA,14508411351.506607,1182449911.0603561,4.6639383928914,92.5149072950598,2.215661381846934
2021-01-19,TSLA,21474457590.62661,3489275326.8890324,3.8612879463282614,73.45458958948286,71.18713495413125
2021-01-20,TSLA,20033600035.425293,3866253042.2254252,3.9676623626271454,66.25675351500944,29.517828322803695
2021-01-21,TSLA,13702616855.786152,2264926443.066787,3.673627355584345,21.278948295506822,19.56135261409544
2021-01-22,TSLA,18049110235.787605,4719880895.476976,3.4093581579190926,44.254208741518426,46.56548803767069
2021-01-25,TSLA,14093197648.808662,4146136740.4355574,2.8175884114297083,50.63269724343172,84.72489170191426
2021-01-26,TSLA,14828350879.179602,4605598757.098075,1.7998247149118,78.75651824657633,86.98742009344497
2021-01-27,TSLA,19145506263.91564,4291768751.2669177,2.975583112285695,36.78453259683969,48.97910073509435
2021-01-28,TSLA,13031174936.199455,1291992492.4621947,1.3884564842376859,94.68721723322182,32.042552361310975
2021-01-29,TSLA,27600977244.88107,2102279727.341557,2.8825678948561935,13.091961085957823,95.14822849701639
2021-02-01,TSLA,26502531781.944702,3007810356.5444074,3.0349550865988615,46.09886164339012,4.166308484806724
2021-02-02,TSLA,23464934646.58843,1862054802.398676,1.1221138213256738,57.31867500449611,65.71725008758396
2021-02-03,TSLA,25183629282.33403,2600963964.923153,2.1674900467450264,24.124038688045033,31.64385993582448
2021-02-04,TSLA,18760930242.327267,2590684090.367841,1.1801499964679367,82.9187741602881,94.73011719400857
2021-02-05,TSLA,22316219950.636383,1099445011.4896145,1.3517390124325956,47.55242656520327,84.90923216586332
2021-02-08,TSLA,10831896790.924738,3795420057.4252462,2.6462956886425006,39.92443092183733,35.22572830649289
2021-02-09,TSLA,29763255387.2501,3248003081.1897864,4.274220020275078,79.29252857759424,26.639732607634535
2021-02-10,TSLA,15546641935.677078,4025116981.901592,1.8357315762918602,25.984022214316955,48.92710471943404
2021-02-11,TSLA,13502717502.519558,3361566071.2212534,2.8676421243131993,59.96268754841992,84.21569518175265
2021-02-12,TSLA,17476940597.282944,4410006314.646477,2.120787210365383,28.84774938542796,91.11114087406634
2021-02-15,TSLA,14238411557.980402,1587289579.2311468,3.8977221268079996,65.53298581706034,15.079888655746831
2021-02-16,TSLA,22235039060.244125,4352979209.675149,4.440350081311083,41.81452030474799,76.68988267456986
2021-02-17,TSLA,27269524761.3042,3069991700.5837584,4.328375551934627,83.02241611445137,42.007605775220625
2021-02-18,TSLA,22530622281.546814,3032760065.4374313,3.8086467627893046,66.92269537118966,91.55678621340148
2021-02-19,TSLA,17323815565.697292,2757981990.312458,2.1589746745808944,89.26516161998373,57.4207269262543
2021-02-22,TSLA,21325426255.87803,3980603827.9224524,1.7596468126321152,33.9262492657119,97.69581584063936
2021-02-23,TSLA,17202133913.83042,2973584887.4083033,2.245522743952556,58.57552215078669,69.16385706189968
2021-02-24,TSLA,24027838229.55793,2436550085.8729315,4.074842092508913,44.761747459658245,4.160153735398686
2021-02-25,TSLA,14655178089.753218,4433344716.29356,1.6201373748556087,98.98872647921331,9.00345129998903
2021-02-26,TSLA,10553009514.233677,4596969516.920531,3.7178924717680992,84.71987038938306,11.518632392525419
2021-03-01,TSLA,18293208785.120125,4501232352.586372,4.557181032965332,54.38705646485184,20.438050872043068
2021-03-02,TSLA,22884353204.512806,4696741346.785429,2.584294644560379,58.49496330555316,1.1859225015610209
2021-03-03,TSLA,25387179721.695145,1778941120.5582643,4.419185783601987,27.04205700713358,8.400494852804618
2021-03-04,TSLA,17228512479.386055,4094088011.7488303,4.257476765512294,21.946271061613178,82.68322943260908
2021-03-05,TSLA,23789104873.210144,3730120633.019325,4.480532926860496,97.44660764980506,9.591216596024111
2021-03-08,TSLA,13495362294.261675,1314800299.0717487,0.889982138234961,55.77749497587277,8.481990691523766
2021-03-09,TSLA,11053620168.017733,1825565275.364919,0.6528646730500272,16.944473088243388,68.09828769161068
2021-03-10,TSLA,15626690977.779648,3438338537.207883,2.5111638009515387,12.969977597183371,22.60757206165379
2021-03-11,TSLA,18648250178.18566,4321950125.374142,2.5928819126547715,86.70408758707956,94.27221199458444
2021-03-12,TSLA,27021659766.174305,1256889060.7785046,3.885879713882449,75.48578625646546,82.24182382311756
2021-03-15,TSLA,23596681051.04331,1261549803.9662704,0.8126106787349469,40.67239695523645,89.42602465413583
2021-03-16,TSLA,26842602092.717155,1019324264.7559941,1.1269024285030589,11.010964463815395,2.062037809156869
2021-03-17,TSLA,29663596510.691086,4778884601.262751,2.5955858663883244,54.456426873176284,96.21972888649407
2021-03-18,TSLA,27349131488.09515,4976478598.606211,3.2892388411341256,80.52762987325772,98.10228329333752
2021-03-19,TSLA,19387829112.345722,4587170054.844255,1.4351534361435474,84.64025560384736,17.05311004770813
2021-03-22,TSLA,18559241498.423973,3654801359.665403,0.753109825513059,53.264040723572045,80.78603933340527
2021-03-23,TSLA,14344735529.562508,4964372366.173229,4.444083583743094,73.07246628268155,1.4479735705216767
2021-03-24,TSLA,23398979178.976635,1313850578.9960907,2.380666227601158,84.0573227387118,19.72745978354289
2021-03-25,TSLA,13651865517.194298,4404903603.196558,1.4907813873567806,26.827629721092066,52.176279966836056
2021-03-26,TSLA,26702939924.23471,3541490371.733786,4.1778029182940415,77.16029615238165,78.28637778392496
2021-03-29,TSLA,10277670324.049591,2257365366.9651117,3.529733820349893,96.45399209828228,91.91927007828005
2021-03-30,TSLA,25242079284.826324,1257645369.532189,4.3075775338031566,66.20797542252686,0.4089700108398264
2021-03-31,TSLA,11930195424.351772,2379690673.754433,4.32408597178685,20.952729721817818,59.603410071493236
2021-04-01,TSLA,22594921103.356735,3870000846.1136436,3.5413947397131715,45.308049657129935,89.9252279030934
2021-04-02,TSLA,21066282686.02436,4555560776.927618,3.0437438066502542,12.253842149153055,70.39793545528377
2021-04-05,TSLA,25667396398.11921,3744652539.7550335,4.995490566595492,86.67214448510718,60.509674114928224
2021-04-06,TSLA,13967536166.959965,1851976034.123385,4.274487083836991,49.60562900751892,28.44062545036531
2021-04-07,TSLA,18639735191.73075,1138723559.037506,4.125604855656709,35.61220839619278,58.18803343384522
2021-04-08,TSLA,12862025054.783707,4086301323.8850517,2.2455082540748883,77.09441741125165,31.460365515908794
2021-04-09,TSLA,24666774429.820175,1914291990.5981288,1.7093800248622335,38.12008139718202,98.51727758410354
2021-04-12,TSLA,29526499746.784153,1756815153.13063,4.102794075116362,17.244481080749242,13.205130707861656
2021-04-13,TSLA,23409653757.52676,3461468065.6515193,4.458948511576145,45.168218109390125,61.6346355100135
2021-04-14,TSLA,21014204959.89557,2577954472.9094057,0.9571280749943513,23.33811312243575,1.623366566550699
2021-04-15,TSLA,19988948567.13784,2715379308.204426,2.9148380497231012,29.68921172567882,12.263551657301075
