date,ticker,rsi,ma_20,ma_50,volume,technical_score
2020-06-29,TSLA,68.79434234895858,315.551667212563,339.7816445004347,22515952,6.973611989857242
2020-06-30,TSLA,34.331577007993275,360.42901809288,195.8602173810917,13963876,54.75195731188634
2020-07-01,TSLA,71.12707590911485,214.25060831969807,214.3347533419153,49930451,31.484805037522513
2020-07-02,TSLA,56.37269879361269,228.95540925845984,274.13266024349764,25053218,33.50075569485663
2020-07-03,TSLA,17.18513651611093,248.58895985628521,375.8649081617913,34849558,3.880940555622092
2020-07-06,TSLA,79.89576527593621,316.43354662397064,227.50248305665852,27664863,41.85847563671899
2020-07-07,TSLA,88.2100139759629,397.7808236014822,183.27974968653464,40657435,57.31864698945298
2020-07-08,TSLA,42.140468118863154,327.3567372025153,229.83337081944703,25613630,66.80959494511298
2020-07-09,TSLA,70.61423461726844,362.79958218210675,220.0241907052323,13161608,17.663826946203887
2020-07-10,TSLA,47.71323604087772,203.8796306766712,282.0866644862366,33626889,27.80803582213638
2020-07-13,TSLA,53.630517307702796,385.02641540057664,385.6637333404374,25133796,25.609196961323576
2020-07-14,TSLA,74.38745067481109,334.23199591051275,408.4012635410632,11746211,46.070237361556465
2020-07-15,TSLA,52.14276030074152,252.35743700651415,216.58294089488507,21023609,64.21039131768886
2020-07-16,TSLA,41.2943762079159,239.41527012291232,191.51613484556776,44678945,53.1231961000613
2020-07-17,TSLA,78.19872602781304,373.0490921211206,362.86701250978786,27417936,91.28556796339852
2020-07-20,TSLA,12.352294762162703,373.8536393462798,198.3110159391322,13600710,36.366242039820115
2020-07-21,TSLA,52.80824519307639,243.41950472323094,382.27523511997606,49770366,94.17055082501597
2020-07-22,TSLA,16.235456303790414,382.48943605336297,252.09653383574513,26013313,46.761784336109656
2020-07-23,TSLA,39.69145457440611,287.0663550837251,365.8621619482832,14943073,12.572668434745605
2020-07-24,TSLA,58.224611891111415,204.26712619852844,249.40848928425993,48771174,51.6462566297651
2020-07-27,TSLA,73.288451737272,305.4381150381048,300.66178727568257,37536484,30.68458083099256
2020-07-28,TSLA,13.723705297055933,371.10796634312703,180.29514940514886,13409968,0.07340185422858303
2020-07-29,TSLA,80.72212795449583,314.64862969945176,365.8956965930273,10143999,46.61134983418182
2020-07-30,TSLA,62.4043999042921,289.4914152973401,307.67515928979867,37339980,85.18627371411498
2020-07-31,TSLA,80.6219931574733,209.2981894747143,292.98783065467387,12728434,51.94842934750308
2020-08-03,TSLA,81.67438780741779,372.8902283893723,322.31860698429637,13406455,64.81706477050875
2020-08-04,TSLA,37.363263814121694,210.6821351928481,337.7195488924274,26656532,52.31626721149453
2020-08-05,TSLA,84.3948662200703,218.56194260868958,309.66189563555974,40459929,6.271615593657753
2020-08-06,TSLA,14.868584663600632,225.75223701239298,293.4006684349498,29729645,66.78070979398217
2020-08-07,TSLA,42.79689985675439,378.4984536574368,283.43995707910017,22304469,17.284438595576944
2020-08-10,TSLA,53.54345128957716,296.4222190968143,410.8938974806399,38430954,96.31022923131829
2020-08-11,TSLA,17.931913968731266,361.01163692048885,404.0992406415505,45078848,18.66572381184889
2020-08-12,TSLA,53.54868246453822,209.66963617215498,340.68033442725016,39603527,86.07758224571967
2020-08-13,TSLA,80.87053799544162,285.56762786455477,349.3571903865777,13312317,66.61117508035204
2020-08-14,TSLA,45.96828405756075,248.0862918888883,234.84363631118703,45006447,1.6419028411374215
2020-08-17,TSLA,82.02291427981586,283.21088140534334,348.00028278582147,43599625,70.81259796519205
2020-08-18,TSLA,84.06503966194134,223.1862566165993,302.2822068958582,32973844,90.31490863048428
2020-08-19,TSLA,61.935523246861514,290.68860328101294,418.0630764452277,48227367,95.72229347665508
2020-08-20,TSLA,45.10557447789612,279.85743184010704,305.9301098115001,41573066,48.85588081747743
2020-08-21,TSLA,82.87845902320574,334.5713284420467,205.6419519752761,29680307,80.26462764793642
2020-08-24,TSLA,33.63467155678372,205.16992683630332,282.80290450326163,21111728,68.15026796245694
2020-08-25,TSLA,19.59712613663826,314.02215156658815,214.515349534706,35147781,46.901904819679544
2020-08-26,TSLA,33.923507331911466,293.9651533401085,239.8833242360672,23391577,4.603180390286443
2020-08-27,TSLA,76.83774934613675,202.45584962441123,341.3198300501459,34705164,58.65332680293871
2020-08-28,TSLA,53.68288010207378,321.4787760691381,332.6325024854715,44386794,59.33593437193858
2020-08-31,TSLA,31.920309644233527,211.0432753338157,328.82433255412707,30872658,85.0881868964069
2020-09-01,TSLA,29.655983990741433,327.34904085370476,192.93782447202355,37414972,47.7233730554954
2020-09-02,TSLA,85.40045317698176,294.5931746528738,341.5772156920738,36925838,54.65795553145224
2020-09-03,TSLA,84.70640775013642,219.849734843644,347.995562972904,23678661,41.3380176206403
2020-09-04,TSLA,79.6903333099763,379.2956242730239,338.9036206873815,33026719,85.1728226641643
2020-09-07,TSLA,14.508672118464991,316.5304485663102,306.9984284405652,43980665,38.46029427259094
2020-09-08,TSLA,62.73625749787696,281.811116720913,329.5197950786727,27042984,10.303398702395528
2020-09-09,TSLA,10.386315486124351,209.1354043482075,273.77329050683977,15879467,68.47628869360747
2020-09-10,TSLA,32.52785817726473,379.8799688004634,329.8607174789637,42215301,7.498473564124186
2020-09-11,TSLA,48.817772858609885,330.37400576637083,329.0285438758291,41929408,40.88931513631866
2020-09-14,TSLA,32.673907375892206,288.1775845448733,317.46977814685124,44608316,98.62244671382427
2020-09-15,TSLA,81.13696526965518,221.23568079822437,377.5876152612018,46171890,56.117931440332484
2020-09-16,TSLA,56.70490102341199,363.2429233971476,273.2031612032164,46352141,72.90014537565841
2020-09-17,TSLA,15.341671681447098,382.1244639530213,251.11056327662658,27663918,39.03138526583783
2020-09-18,TSLA,78.53739745023208,320.0167571139308,344.44918733867325,16347653,72.6437716737423
2020-09-21,TSLA,62.501137309588216,268.15788040608555,274.5275307308556,22485361,89.3824478403721
2020-09-22,TSLA,51.43208925988727,231.30452798876755,242.846981639861,29340649,57.226976188948264
2020-09-23,TSLA,88.99360893976011,393.46698909345906,203.8703083971015,21514849,2.3802902809079596
2020-09-24,TSLA,35.24434931750374,295.8160500051825,218.6420619311773,49696322,75.72110161672187
2020-09-25,TSLA,35.53630722074764,222.42531635505267,262.7604376078587,43263578,6.23690082196905
2020-09-28,TSLA,28.074709208077728,378.30719222426524,274.02794096946934,30580848,83.64860287130836
2020-09-29,TSLA,86.91911225771169,271.9600559110721,397.5931615925561,14689463,96.85823901128886
2020-09-30,TSLA,12.88702846962794,234.00100464589394,376.5401891255939,17932101,82.04372925512695
2020-10-01,TSLA,46.952117403478894,201.33162924506348,392.2638078044919,39240670,77.06642989419232
2020-10-02,TSLA,52.892135992336115,331.4980827081656,360.9939754463578,13679270,34.8795728861459
2020-10-05,TSLA,32.791190826298916,315.3511109987949,180.31282382369488,12084706,9.082133044661045
2020-10-06,TSLA,45.847423887151386,258.6022583184233,352.7265921288624,43185919,4.394898063844699
2020-10-07,TSLA,28.20206380932057,256.942271480607,397.3403933756548,12057986,80.79999719540282
2020-10-08,TSLA,40.574962495014326,357.36764107087106,378.5238376599102,23245481,34.51517115117873
2020-10-09,TSLA,83.2844339046376,329.71489943340293,321.3043506770053,48051890,27.126493948428664
2020-10-12,TSLA,46.53576144281266,308.6776139285269,371.76972165777545,19145348,63.39747118835326
2020-10-13,TSLA,51.667261720025515,376.7309661317275,217.27365481418855,15894232,20.846039767013693
2020-10-14,TSLA,13.320593308239141,343.0307527436608,342.4051506832962,16525255,61.28001002587213
2020-10-15,TSLA,37.72551701643175,252.0192857256856,251.70086592866795,41251536,9.422512219692681
2020-10-16,TSLA,18.662125121197846,371.5322080876662,296.137633903821,39399283,49.688275075104634
2020-10-19,TSLA,33.180195267419194,393.2022806132384,402.46971624776614,45472648,6.2967862908482335
2020-10-20,TSLA,56.86769651420035,202.02790644285608,257.7384097256543,38913910,16.00568125690981
2020-10-21,TSLA,72.58248035720146,363.2518343001219,316.52138704852007,19609285,81.32662852518018
2020-10-22,TSLA,66.9141887116804,203.27693749557224,352.24425543753944,46174166,53.579704720745944
2020-10-23,TSLA,72.49146032467634,379.50507129972357,396.3467128629334,33248973,99.69990452989516
2020-10-26,TSLA,67.17215465362578,274.53943918190157,342.1494431649746,33180197,1.3253331593454876
2020-10-27,TSLA,86.66620966069546,242.25022821323967,186.9329737140227,34103664,77.48302059296167
2020-10-28,TSLA,21.454684390305125,275.7088020252918,213.7462515538067,24999389,84.86886915155345
2020-10-29,TSLA,62.872832357898815,392.4005135428644,309.26295420655305,41180580,27.55773145109981
2020-10-30,TSLA,64.663000465266,216.30660158146807,277.64911733424816,30436494,80.86197359964456
2020-11-02,TSLA,28.111499944456313,398.06675205530155,371.20959169159937,20632321,18.23144782949454
2020-11-03,TSLA,16.284440205382886,239.952138354845,336.32341204317004,39770006,10.632673939475756
2020-11-04,TSLA,22.197653370133466,277.1490700593695,274.44978089333244,18629028,10.667531303353773
2020-11-05,TSLA,52.0337080452028,283.6201332342511,321.9840436916385,16029563,52.69222934873892
2020-11-06,TSLA,84.72152671958743,220.65797929578503,291.7369899596783,41541916,31.391843718053003
2020-11-09,TSLA,62.28929441557441,274.2009566598193,313.14987253868287,45576500,17.368772222510408
2020-11-10,TSLA,68.36940343822928,210.36728780437102,239.2768718127084,25002744,91.00714964859048
2020-11-11,TSLA,28.731289813076977,391.2494396756531,181.05127236862776,26048701,43.753933947929404
2020-11-12,TSLA,17.865625933292684,376.0898519029536,403.8818244907444,39597631,63.16366304399409
2020-11-13,TSLA,61.75628264885699,303.502930547142,204.71444979744078,46351008,43.23692858887214
2020-11-16,TSLA,31.095908862514126,234.13794563069192,352.78394638140463,10876828,96.29690829645875
2020-11-17,TSLA,28.601565754294906,210.79049496216237,188.90806686202959,23650610,63.90472169547793
2020-11-18,TSLA,29.768232895671318,246.29087093101361,230.45895087540833,19050498,82.44307080925367
2020-11-19,TSLA,66.4465509604353,284.8722086050255,234.85252685505287,47511084,62.5776171243036
2020-11-20,TSLA,65.25126503563928,241.15033813350632,401.48601324867195,47559956,13.197092115484887
2020-11-23,TSLA,17.416278049218104,254.42817590866252,414.68274255485744,35254258,76.02040649687234
2020-11-24,TSLA,69.16172167729496,270.6161843527708,351.3339819249374,41883630,40.10119352944641
2020-11-25,TSLA,55.869618539347776,329.28066251170253,291.8919713927396,22973733,2.3984846533088744
2020-11-26,TSLA,58.020024204191955,216.35305218047304,275.94812941841116,41627903,55.59925921544857
2020-11-27,TSLA,74.08923625962365,291.6608436567831,344.80906499423315,26025713,56.922728091418115
2020-11-30,TSLA,77.09915728547745,299.8746124063531,325.61040946141117,32928732,76.37387898778539
2020-12-01,TSLA,78.6184602035054,311.1986505843593,307.6238327913311,28356956,96.78678981227992
2020-12-02,TSLA,60.42549224621543,239.83374059932163,300.77787434489613,46345238,89.5891656515896
2020-12-03,TSLA,55.56590744094957,218.14941289190023,285.7022994649828,36526567,60.9623674526979
2020-12-04,TSLA,87.20500774235374,258.3731847824176,367.0756404327086,43953594,11.398079317771048
2020-12-07,TSLA,34.93769613169093,267.90549081780654,377.02906256716597,40542709,40.1280826796357
2020-12-08,TSLA,64.68526529158584,375.1834197904251,389.2916716046232,43767386,76.30026778047612
2020-12-09,TSLA,73.04830894453937,246.49695389628764,183.05340823395852,24662058,32.90557890711858
2020-12-10,TSLA,20.2414310495994,272.7425211735505,182.84710837604575,22679215,79.53938104168604
2020-12-11,TSLA,79.13848055309,260.9640091417015,289.6264307958125,32807329,56.92069655062646
2020-12-14,TSLA,11.907563588719068,233.41984981232815,272.98404571452124,32973048,24.02436646370486
2020-12-15,TSLA,39.086452624395996,348.1015657005553,190.3457920585658,13790695,22.542694130702223
2020-12-16,TSLA,45.25103177075054,372.09954215988444,209.6431460097184,10794121,1.0675535750846454
2020-12-17,TSLA,11.13392184894118,393.7737811998171,407.29064636353155,24750795,62.403140084342546
2020-12-18,TSLA,14.522189201612736,243.13809910779204,226.38683629637572,33143186,22.791126606748758
2020-12-21,TSLA,63.88364745213897,230.53236470431054,309.6256878720423,10234875,45.05347543099205
2020-12-22,TSLA,23.170298617729664,338.51208864893835,269.97951119848227,36429488,57.55461288016094
2020-12-23,TSLA,47.04263532770401,363.9534613302513,278.3277147004678,26557722,90.16168556656821
2020-12-24,TSLA,14.991674546239269,334.56424974402114,293.210166605779,15303364,15.370225448317754
2020-12-25,TSLA,19.926951459865663,368.7554525220869,289.7416597524423,21791975,92.00940719696754
2020-12-28,TSLA,69.39892149244413,260.7379914703104,286.0069088502875,15569784,23.79858697581766
2020-12-29,TSLA,75.22558563904637,266.63316503772694,276.54504802084574,38968199,90.58518789473497
2020-12-30,TSLA,89.6626967080884,245.24617858964356,211.88123627243067,45067422,29.79823684388898
2020-12-31,TSLA,48.84496431742846,299.58272897905545,394.68082598194167,23199334,69.81963065026684
2021-01-01,TSLA,37.76236716147868,376.5360610504279,345.2144499985468,23721444,17.853788891694112
2021-01-04,TSLA,66.74716824368356,275.5502169104228,274.0792116267178,13488697,65.49501553536945
2021-01-05,TSLA,56.28352962382813,375.4272065884021,393.07585644030405,13225727,85.67749042555229
2021-01-06,TSLA,73.56083849231891,270.93295293711446,211.4180427748426,27326297,72.11377423830686
2021-01-07,TSLA,32.45228915561118,269.69625392060897,291.98521145065763,11255915,66.31127110505464
2021-01-08,TSLA,37.04393909581314,237.84341986934035,285.4488818002883,45553310,85.97808374457264
2021-01-11,TSLA,47.912064869773914,353.970842602996,316.42973997358996,33557840,15.500636069527863
2021-01-12,TSLA,40.035942755694094,279.16003929274876,382.807161933604,15811249,13.374439591196573
2021-01-13,TSLA,37.75996737968551,303.73143308461067,191.6170542254435,14821660,97.70505811732231
2021-01-14,TSLA,32.67894642850906,274.6782342283328,306.8499141795301,29882831,35.147401590998406
2021-01-15,TSLA,43.9390685303717,399.15462462195103,338.8373452384054,17841176,36.08347674084177
2021-01-18,TSLA,72.41344488266648,220.5821585960672,237.9749307294233,42362804,58.391442533773976
2021-01-19,TSLA,26.569562486300022,274.36404241903097,418.216092128716,40299672,2.1068335636824087
2021-01-20,TSLA,88.7642645076055,342.61732656482104,209.65056278765863,42384863,30.832898566103328
2021-01-21,TSLA,64.05161375242037,325.0637736008599,334.08110211957,22246334,50.591048364172394
2021-01-22,TSLA,28.08745922320499,324.59349629622244,312.50179355820933,16121682,21.326500066221023
2021-01-25,TSLA,23.796720714188577,201.4262688604773,377.8022512424478,32870947,29.78647668153438
2021-01-26,TSLA,34.55176564094138,209.96825784208897,259.8841546956887,27820601,32.71365380455349
2021-01-27,TSLA,67.1295026350758,308.39806744496263,203.74961167582555,36771401,19.459357774429353
2021-01-28,TSLA,31.721777577066426,229.57147427598008,306.5407282362709,32902367,43.73181578486315
2021-01-29,TSLA,70.27808608758968,336.20086306847065,260.5928322141111,43239080,43.62263076083677
2021-02-01,TSLA,20.798068107424168,351.49702711499816,211.21609411827905,33801232,99.20065676865083
2021-02-02,TSLA,17.273235414986985,270.96692309500224,225.98249782078412,39514068,72.387377744059
2021-02-03,TSLA,57.813889987542346,230.77393109865318,327.49885579306795,15697088,52.83706263828327
2021-02-04,TSLA,87.46103947736094,238.11105998275008,309.7453579698722,19207774,13.333248201575742
2021-02-05,TSLA,52.89139750482782,229.73838713312819,360.07196172557633,40890337,13.907182713801646
2021-02-08,TSLA,20.39373175455479,249.8106312223103,195.60162120796556,20387419,81.01575887173985
2021-02-09,TSLA,80.11875960909623,238.90258711071272,204.2699935310864,41213103,68.38115254079925
2021-02-10,TSLA,52.33872306390709,243.9794971871852,216.61839165710475,24831281,21.326724819918063
2021-02-11,TSLA,24.956392973229462,381.93237505946684,358.63306618190705,36719557,60.162486887561386
2021-02-12,TSLA,11.574102965108457,357.82780706930066,235.3627217311803,10588217,18.432566285061792
2021-02-15,TSLA,37.85212680373014,370.4518049026474,408.47564456031284,16201720,4.618714793503931
2021-02-16,TSLA,42.304630983367645,201.99165629955567,367.58368968602645,41390507,31.917591682635816
2021-02-17,TSLA,14.615062003043793,206.5567600123284,262.0269719935849,19731024,28.93591941199789
2021-02-18,TSLA,57.66512207715618,232.9496279926394,244.08181378472403,42722140,0.1199633360124186
2021-02-19,TSLA,57.80295604358501,330.8940239837152,395.70371719142065,10881279,86.54685900092844
2021-02-22,TSLA,31.831665724211014,246.06613659000584,229.41608071084065,32267727,39.439036766444914
2021-02-23,TSLA,50.15091892244079,374.4515840226085,354.1810252593634,12976867,29.672552865297185
2021-02-24,TSLA,40.91133524605597,387.0379054586828,382.8702857494145,15417802,63.31561168476456
2021-02-25,TSLA,51.21194905470504,228.75331369405288,410.98395356437845,37820199,63.70343486820514
2021-02-26,TSLA,10.068027640254611,386.0947312260355,334.1032008002711,19493403,20.124782949318977
2021-03-01,TSLA,57.12052186691225,398.02791868536076,261.94457936673393,27039505,59.988760341659194
2021-03-02,TSLA,58.11041411102061,330.0686980034546,246.04943277062696,12681439,30.138225610278223
2021-03-03,TSLA,10.027275922310821,290.93790305635946,346.63658387403524,28890451,0.5241155361717542
2021-03-04,TSLA,36.98163294011383,356.69083653283724,302.0473162976026,28825932,82.17539445662933
2021-03-05,TSLA,63.43036649408488,398.06878132721897,414.65865818226877,24129992,27.424888498557365
2021-03-08,TSLA,53.513220102245675,249.26968835557395,320.20911086071396,35141373,56.9181620287459
2021-03-09,TSLA,38.68401677997462,272.4765524830697,223.36974778669844,49452326,13.029080303338214
2021-03-10,TSLA,21.726005691165497,205.19164391712306,278.95072627122863,48054993,62.14909924030195
2021-03-11,TSLA,87.1370790982019,380.8202819831663,389.5496311817677,40704529,7.267296746826679
2021-03-12,TSLA,65.9663266488638,261.3355714390905,362.8565229409194,32065433,76.56647356782359
2021-03-15,TSLA,26.703937227448762,318.4469334859099,362.37499100309014,31202688,88.12230216946892
2021-03-16,TSLA,33.896134802247374,347.01817891731037,195.47425275079468,14493690,90.83915347306728
2021-03-17,TSLA,37.745811945107626,341.0761641741857,201.0276734414098,27868217,91.52689419122355
2021-03-18,TSLA,64.27296026003832,387.183151311997,406.0436571472761,32369528,90.78864715584895
2021-03-19,TSLA,72.53966705585239,367.675969037301,355.5695800525931,49376896,0.6240197584738372
2021-03-22,TSLA,71.82523419497869,258.36822579239345,394.90164318091297,30711329,15.866497927736523
2021-03-23,TSLA,70.16952011923053,248.8542148897743,324.21435310030085,42906098,17.90716875490217
2021-03-24,TSLA,11.856243303945382,246.10802917101557,198.80451705761647,15432933,0.09704099538518918
2021-03-25,TSLA,83.76064389030854,347.8573722695407,404.19189248172455,40888828,97.17809961704921
2021-03-26,TSLA,16.63129284675594,330.311549060596,356.5595739863083,25162971,81.24555262481961
2021-03-29,TSLA,16.043195079159158,310.4848028134177,190.95994314459807,11118461,79.08150678898159
2021-03-30,TSLA,50.35628360920248,289.18346597895464,204.4696306126231,32943686,10.734932281031162
2021-03-31,TSLA,37.153076036777804,354.81714030931664,404.82287403670614,22394321,55.343983020261646
2021-04-01,TSLA,63.005849142919715,305.0243683492308,233.08988243736945,45629224,51.736764432922776
2021-04-02,TSLA,39.552224547584174,341.80400726134644,417.9160331990515,25386149,79.63171722998817
2021-04-05,TSLA,67.10460684517253,278.2038919422964,244.82527513186764,35325333,81.54635790871806
2021-04-06,TSLA,55.163915757857666,270.7567660139081,251.55790082892185,20630824,78.8576465117687
2021-04-07,TSLA,80.6180035637637,376.0029798062625,212.3059165377652,16016863,28.167585324082356
2021-04-08,TSLA,36.876365836014074,327.9995936992364,228.38843000133556,48600314,25.098233631782197
2021-04-09,TSLA,68.52976177924882,231.4711344339233,283.8412420428443,12915135,42.67894237251249
2021-04-12,TSLA,35.969204289992476,271.1914888002057,390.23103501588076,26698912,94.28983326001261
2021-04-13,TSLA,36.07891950495325,357.15941651668084,320.4511346460114,47082720,76.42790177492112
2021-04-14,TSLA,60.31774887201496,224.0324976535222,275.0690935091615,45795941,47.83901451141196
2021-04-15,TSLA,48.2024480622553,397.93271409025874,272.9159238400589,34311696,7.946705843846102
2021-04-16,TSLA,80.02640161541049,289.8268503634636,272.94639993952705,16379551,42.298689588631035
2021-04-19,TSLA,23.843961901441943,294.3765520394204,195.39705658081658,16391609,16.167973743800136
2021-04-20,TSLA,84.13457097973652,238.12633722853087,296.97723024226286,13206321,73.4970764007206
2021-04-21,TSLA,55.27203297343505,354.5254002737662,218.53216181195808,40998951,57.45744879024524
2021-04-22,TSLA,21.789190649927743,220.55890307677956,234.96276846130334,35506156,70.53365889517885
2021-04-23,TSLA,17.18470842574467,378.1277852344691,297.16294316750077,11163478,31.904348265976147
2021-04-26,TSLA,20.090086983614803,358.3913258931676,300.1579497488385,19311473,20.131086426375553
2021-04-27,TSLA,59.944507723807796,339.8897204480238,299.5499650873218,43589299,44.14605891039003
2021-04-28,TSLA,17.20425588720434,242.70685517934666,370.70094886550714,19871286,38.392853584190625
2021-04-29,TSLA,30.47447426280734,272.880078723411,386.15998376945,39502720,80.04314685812501
2021-04-30,TSLA,37.95316905692168,217.66095748285028,256.54098472930445,21298084,74.74910638507492
2021-05-03,TSLA,76.5404187719035,311.39675393473107,283.8710490241945,15708071,91.32275286652502
2021-05-04,TSLA,78.97202464237454,282.1987678504771,307.82703180567523,12728978,79.25430082341039
2021-05-05,TSLA,47.8999146377557,251.62525939087234,295.88633618129006,35509820,85.728737605167
2021-05-06,TSLA,51.22682061900055,255.73022131304054,295.7893333257602,39902470,10.783315767818614
2021-05-07,TSLA,39.12206989986459,231.28938420407331,352.96933001686045,25848881,23.498005613116046
2021-05-10,TSLA,89.80087553982139,282.06110550629506,378.26881647614994,42504576,78.33572985118983
2021-05-11,TSLA,75.60842079429622,397.3710728202417,379.7421452150322,47916188,44.89386311874672
2021-05-12,TSLA,54.67152717454431,361.1389507679835,366.26743494058775,40459159,91.98258881579783
2021-05-13,TSLA,28.04987320612635,307.72713839127164,339.8917034060792,48991597,98.81240375983663
2021-05-14,TSLA,29.455229429095944,209.28251702267792,206.65900753737165,23455941,54.17196167201869
2021-05-17,TSLA,22.20094343589869,284.6596998941539,414.73623325290305,24598298,2.5613668879339135
2021-05-18,TSLA,27.28548402846946,345.46058584495745,414.75976353700855,37541091,19.574671013104773
2021-05-19,TSLA,87.76744088392209,267.9202884808835,392.5437997444991,42461431,68.57801196480204
2021-05-20,TSLA,29.028902342215854,327.41467356743937,306.0380858016806,11622004,91.82193026197974
2021-05-21,TSLA,64.72238075253884,235.06694025991894,265.93260064728133,20112775,50.38912803218051
2021-05-24,TSLA,59.88481871587667,318.374564195292,417.1170252069985,31504071,4.161606485921732
2021-05-25,TSLA,51.73852169366296,341.1696897805701,374.8230224520298,15171634,4.571290935068328
