date,ticker,open,close,percent_change,fundamental_score,technical_score,news_sentiment_score,composite_score,recommendation
2020-07-21,TSLA,841.4803869383153,844.4772566191979,0.35614254680213575,73.59438039853772,94.17055082501597,63.93598183613115,79.8931688566477,Buy
2020-07-22,TSLA,1065.806429760001,1058.0370390676997,-0.7289682699747742,26.05577590741177,46.761784336109656,56.361910730767306,40.399406243562034,Hold
2020-07-23,TSLA,672.6396191929084,688.5886788551718,2.371115112339123,53.90088518467158,12.572668434745605,66.05089597454132,39.799600642675145,Sell
2020-07-24,TSLA,565.3364165344483,560.3543976318053,-0.8812485374961466,90.05446448240868,51.6462566297651,75.71398908762505,71.82308626239453,Buy
2020-07-27,TSLA,897.3812777714543,900.903350445696,0.3924834138492821,64.37055743142697,30.68458083099256,42.24094216510142,46.4702437379881,Hold
2020-07-28,TSLA,1151.0014169825913,1147.8405966901141,-0.2746148046249529,17.831236246611482,0.07340185422858303,60.208757547051796,19.20360674974639,Sell
2020-07-29,TSLA,540.9075339399427,558.0558919633937,3.1702938020743123,50.03949429420085,46.61134983418182,31.514799885918432,44.963297628536765,Hold
2020-07-30,TSLA,1127.88453801899,1135.4670814938434,0.6722801154957977,0.7543359299461483,85.18627371411498,99.0796838403183,54.19218062568811,Hold
2020-07-31,TSLA,696.1727746929181,691.1812563625821,-0.7169941876192703,69.51571231630383,51.94842934750308,74.07441490141903,63.400539645806575,Buy
2020-08-03,TSLA,665.7140904055698,680.0233572001542,2.1494613079117637,72.27392717540022,64.81706477050875,93.00415365574084,73.43722750951176,Buy
2020-08-04,TSLA,707.7768238316562,694.9008999539024,-1.8192067674734105,76.00659298820209,52.31626721149453,35.84819866048308,58.49878381197526,Hold
2020-08-05,TSLA,1192.560481391824,1200.86755193648,0.6965743603176321,78.94627250967237,6.271615593657753,34.285401185771356,40.94423547848632,Hold
2020-08-06,TSLA,1040.491561538931,1060.1315045132494,1.8875638880982557,21.433143461576897,66.78070979398217,76.65151516309146,50.615844334841924,Hold
2020-08-07,TSLA,907.0638898561771,917.6106016543373,1.162730863405058,9.928135466873089,17.284438595576944,22.533284969297906,15.391686618839596,Sell
2020-08-10,TSLA,996.8010123270926,1010.0008956089082,1.3242245060525812,37.29576312469378,96.31022923131829,59.50895384996871,65.34418771239858,Buy
2020-08-11,TSLA,1002.6221039975235,1008.344868543864,0.5707798106109413,32.59205652792498,18.66572381184889,6.458395853353038,21.79479130658016,Sell
2020-08-12,TSLA,753.1723160356063,756.1468488191929,0.39493389762960635,98.09475237131832,86.07758224571967,79.48577947898329,89.56608974261187,Buy
2020-08-13,TSLA,571.3862303594635,588.5484162032762,3.0036050804052206,24.13443829021862,66.61117508035204,8.410502034264933,37.98034575508125,Sell
2020-08-14,TSLA,879.1448922127514,888.436661506714,1.0569098878088017,94.5742653686921,1.6419028411374215,23.043154686507204,43.09509822123325,Hold
2020-08-17,TSLA,1017.1019741410228,1011.3853091317708,-0.5620542634458949,46.319560582715944,70.81259796519205,71.7507423707839,61.20301189331998,Buy
2020-08-18,TSLA,1041.8406050832627,1028.5997887420895,-1.2709061517251092,94.07256812272459,90.31490863048428,28.182675727325655,79.39152584674869,Buy
2020-08-19,TSLA,598.3787132875644,606.2654226086221,1.31801301515676,73.84491261165303,95.72229347665508,73.36600503825201,82.50008344297366,Buy
2020-08-20,TSLA,964.4162247706954,956.6737448740994,-0.8028151847442131,96.08262954501959,48.85588081747743,44.36013176895103,66.84743049878902,Buy
2020-08-21,TSLA,1140.3851285727153,1142.307679061159,0.1685878253121298,94.24373077718855,80.26462764793642,17.01950915766749,73.20724520158349,Buy
2020-08-24,TSLA,1011.0268076810235,1030.7149789983498,1.9473441423857794,17.478966840700572,68.15026796245694,1.0319440742865726,34.45808273612032,Sell
2020-08-25,TSLA,1054.5770415863399,1053.7772358733346,-0.07584137350479359,99.06266263075959,46.901904819679544,76.2814735118108,73.64212168253782,Buy
2020-08-26,TSLA,527.7457767754928,517.0741093548882,-2.022122751186782,7.307150270446439,4.603180390286443,22.578318754176372,9.279796015128428,Sell
2020-08-27,TSLA,859.5652470047012,855.4345029001428,-0.48056201887555033,21.892283366295718,58.65332680293871,69.81736992997702,46.18171805368918,Hold
2020-08-28,TSLA,631.9942104414281,635.5245108723022,0.5585969574639529,31.407779806749637,59.33593437193858,85.92063955875906,53.4816135832271,Hold
2020-08-31,TSLA,1140.3628381406027,1148.0313128858784,0.6724591935825798,20.684857371272557,85.0881868964069,89.35646395427833,60.18051049792744,Buy
2020-09-01,TSLA,1128.7635005217585,1137.336516898648,0.7595051020808739,4.028442578162473,47.7233730554954,88.497698301893,38.40026591384175,Sell
2020-09-02,TSLA,576.7683027100767,557.1520515981019,-3.401062613843955,47.46887541652529,54.65795553145224,23.780350532946038,45.60680248578022,Hold
2020-09-03,TSLA,666.6596866933544,664.5414544537059,-0.3177381626531151,3.632263589992013,41.3380176206403,64.17997014268863,30.824106512790653,Sell
2020-09-04,TSLA,905.2753463013439,911.217797296879,0.6564247021432718,21.914129444561624,85.1728226641643,11.96413875030531,45.22760859355143,Hold
2020-09-07,TSLA,846.83941462404,851.2437467962177,0.5200905975937573,85.85152812730354,38.46029427259094,61.96196181895775,62.11712132374935,Buy
2020-09-08,TSLA,1091.0746363137691,1100.0028875964863,0.8182988574348626,56.91500145583608,10.303398702395528,13.861650662442626,29.659690195781167,Sell
2020-09-09,TSLA,1143.7731528141253,1125.670728979832,-1.5826935428370936,9.288189811200699,68.47628869360747,41.531270339535354,39.41204546983034,Sell
2020-09-10,TSLA,1173.19545727954,1156.421526809891,-1.4297643555955455,87.27352970074315,7.498473564124186,45.26956015625305,46.96271333719755,Hold
2020-09-11,TSLA,592.4821612874415,594.4275357778974,0.32834313293563494,92.09434359160623,40.88931513631866,28.164387014442738,58.8263408940585,Hold
2020-09-14,TSLA,509.5638269068754,517.6315087781359,1.5832524691229397,42.43435134473755,98.62244671382427,29.08431343287292,62.239581909999316,Buy
2020-09-15,TSLA,797.2073414238625,802.1535972232765,0.6204478486838364,16.72756872751159,56.117931440332484,13.305996453463342,31.7993993578303,Sell
2020-09-16,TSLA,688.9011076112205,686.4853307439264,-0.350671067385977,98.03588459114248,72.90014537565841,16.26049164461998,71.62651031564435,Buy
2020-09-17,TSLA,1029.4608341782541,1037.9380790405382,0.8234645341365424,34.88507996710736,39.03138526583783,6.978812001516377,30.96234849348135,Sell
2020-09-18,TSLA,1030.8737133043242,1048.590299945055,1.7185991273308105,14.31584645024656,72.6437716737423,66.02199892635254,47.988247034866056,Hold
2020-09-21,TSLA,510.2748600945872,525.9371643236525,3.0693858259374247,67.23266711061397,89.3824478403721,83.17383367223024,79.28081271484048,Buy
2020-09-22,TSLA,582.93362128758,566.3817549422351,-2.839408423344182,92.30664346635128,57.226976188948264,35.43081612712735,66.8996110875453,Buy
2020-09-23,TSLA,958.35495779133,967.3369947389896,0.9372348809422367,43.19864497382978,2.3802902809079596,32.07395965950618,24.646366033796333,Sell
2020-09-24,TSLA,906.8071443608053,909.3667227908064,0.28226271108674744,7.679809883132272,75.72110161672187,43.866929729694206,42.133750545880496,Hold
2020-09-25,TSLA,855.0595882025054,859.5094625415749,0.5204168692411121,62.95505080324521,6.23690082196905,15.693498624785695,30.815480375042842,Sell
2020-09-28,TSLA,1107.4171804381767,1125.3956682826822,1.6234611636954963,75.61539473511958,83.64860287130836,93.47673713799006,82.40094647016919,Buy
2020-09-29,TSLA,1074.6918762607434,1075.9791672610386,0.11978233284634061,69.8807477189944,96.85823901128886,11.134047168486749,68.92240412581066,Buy
2020-09-30,TSLA,1078.2276213096259,1072.8267196191691,-0.5009055215907714,45.61167805590925,82.04372925512695,93.6546738027727,69.79309768496903,Buy
2020-10-01,TSLA,1134.9161398464807,1129.7050348346922,-0.4591621203389888,40.58558517158091,77.06642989419232,26.727866808150267,52.406379387939346,Hold
2020-10-02,TSLA,1069.5376339123043,1084.651437105148,1.413115603754716,48.79646211509087,34.8795728861459,45.992614711191614,42.668936942733026,Hold
2020-10-05,TSLA,791.7916124728098,801.6910409554849,1.2502568007456754,87.99943133586791,9.082133044661045,36.62671753910982,46.157969260033546,Hold
2020-10-06,TSLA,1169.212778809986,1154.7061815877455,-1.2407149053746422,10.600218327789223,4.394898063844699,48.711176008953736,15.740281758444318,Sell
2020-10-07,TSLA,797.2149336225259,804.4223898485614,0.9040794297824972,62.49889696812831,80.79999719540282,13.892687788620739,60.0980952231366,Buy
2020-10-08,TSLA,945.376324209891,933.9851172861186,-1.20493888328468,78.71149473819183,34.51517115117873,72.99565763661919,59.88979788307206,Hold
2020-10-09,TSLA,551.7924742768564,542.576378212705,-1.6702105399732843,75.46233982094859,27.126493948428664,76.98461831422307,56.43245717059551,Hold
2020-10-12,TSLA,1158.1342866424106,1159.0786527802245,0.08154202398684741,3.5000723170170223,63.39747118835326,44.24583819946505,35.60818504204112,Sell
2020-10-13,TSLA,748.3726343980891,746.5409630147869,-0.2447539232611488,33.96408184475105,20.846039767013693,68.81678794866018,35.68740623443794,Sell
2020-10-14,TSLA,972.2000164785871,956.990695375224,-1.5644230452137708,13.854194769196116,61.28001002587213,73.26094966887148,44.7058718518016,Hold
2020-10-15,TSLA,859.1466504894197,874.1511482627611,1.7464419799336932,49.396056726165114,9.422512219692681,61.159821345425755,35.759391847428276,Sell
2020-10-16,TSLA,528.4263288927253,542.19303169196,2.60522650869453,16.90741876751255,49.688275075104634,53.201777649711616,37.2786330669892,Sell
2020-10-19,TSLA,803.083642617152,797.4335421972996,-0.7035506789105289,49.063019273902675,6.2967862908482335,95.72667663510384,41.289257552921136,Hold
2020-10-20,TSLA,1017.5673109874859,1019.2904435081928,0.1693384311878723,34.36245080692494,16.00568125690981,26.4932635202051,25.445905529574922,Sell
2020-10-21,TSLA,939.4771316483718,949.8210383819912,1.1010280490245006,9.46999451841888,81.32662852518018,67.78291102783157,49.87523142300594,Hold
2020-10-22,TSLA,805.6351518634367,822.7402483682981,2.12318150037238,61.050329020983,53.579704720745944,32.00126376018502,52.25226624872859,Hold
2020-10-23,TSLA,938.2833808257044,920.5636041389803,-1.8885314446399368,54.92327724872932,99.69990452989516,22.18164839095824,66.28560238964145,Buy
2020-10-26,TSLA,920.6002244596988,914.5010708621094,-0.6625192385944731,96.64735737576967,1.3253331593454876,57.63451310419138,50.715978834884346,Hold
2020-10-27,TSLA,699.4440001934175,707.9026498104241,1.209339077133768,43.87412240009373,77.48302059296167,39.26553833171164,56.39596486356449,Hold
2020-10-28,TSLA,855.5077679644864,856.9222293019105,0.1653358847681209,13.300749215609919,84.86886915155345,68.79430069702491,53.02670748627033,Hold
2020-10-29,TSLA,587.9140910196472,585.7742992237211,-0.3639633457696201,34.31125356587037,27.55773145109981,8.33671319037218,26.41493664486251,Sell
2020-10-30,TSLA,558.0752936372867,567.1208216189143,1.6208436540297095,45.12202728787751,80.86197359964456,65.69853984859222,63.53330832472727,Buy
2020-11-02,TSLA,1082.5416350663718,1087.4125006070324,0.4499471782775311,78.48498500314682,18.23144782949454,91.76973214257133,57.04051956157082,Hold
2020-11-03,TSLA,740.4858914671007,750.9300948444194,1.4104527172862011,88.75040709904255,10.632673939475756,66.34019305218125,53.021271025843575,Hold
2020-11-04,TSLA,697.1896446360018,680.6849388386545,-2.367319412204459,60.740578410948,10.667531303353773,94.61087347832192,47.48541858138509,Hold
2020-11-05,TSLA,643.2115091577144,638.7307701685053,-0.6966198405057593,5.467447154276472,52.69222934873892,62.38059245833405,35.73998909287297,Sell
2020-11-06,TSLA,966.3088186928829,982.2092528062767,1.6454816313176301,22.962578328070073,31.391843718053003,2.496815180421008,22.241131854533432,Sell
2020-11-09,TSLA,862.0805241450583,866.7074955749443,0.5367214895006072,66.56497208985954,17.368772222510408,31.06977689986319,39.787453104920615,Sell
2020-11-10,TSLA,1061.0571538281183,1061.482936363996,0.0401281433654693,91.52882733765907,91.00714964859048,62.03071559843087,85.42053391418601,Buy
2020-11-11,TSLA,903.677988468954,908.3218628383822,0.5138859669799012,51.12158783451544,43.753933947929404,15.524408166194338,41.05509034621681,Hold
2020-11-12,TSLA,801.637796628743,798.7157907770483,-0.3645045011578943,96.07857177608922,63.16366304399409,22.637917042414646,68.22447733651626,Buy
2020-11-13,TSLA,949.8670521658257,941.2372071160667,-0.9085318866552801,10.837215100971243,43.23692858887214,92.7036715860137,40.1703917931401,Hold
2020-11-16,TSLA,600.4295649560291,605.9479467298302,0.919072293551226,67.9606433047264,96.29690829645875,32.16423573260694,72.13586778699545,Buy
2020-11-17,TSLA,1052.274889302458,1033.2924225043444,-1.8039456221080095,82.41208069282082,63.90472169547793,93.5756641189001,77.24185377909953,Buy
2020-11-18,TSLA,761.2329188655777,775.2916639465922,1.8468388232560113,65.98391028327325,82.44307080925367,28.518632449731907,65.07451892695714,Buy
2020-11-19,TSLA,1051.4313415609695,1055.6330599266375,0.3996189004058152,88.40077998808977,62.5776171243036,64.81981675465812,73.35532219588897,Buy
2020-11-20,TSLA,610.6702138265832,601.1168287127773,-1.564409872546832,14.556001592347446,13.197092115484887,8.801890571814697,12.861615597495874,Sell
2020-11-23,TSLA,634.9293440588459,651.3626811544098,2.588215090282673,64.23422461037347,76.02040649687234,59.28279827380766,67.95841209765986,Buy
2020-11-24,TSLA,814.1638065097281,804.1760684113594,-1.2267479859102985,55.95959324046098,40.10119352944641,12.81513629707629,40.98734196737822,Hold
2020-11-25,TSLA,653.1276236267803,638.575545820486,-2.2280603789941424,54.45752027027836,2.3984846533088744,76.37043058824771,38.01648808708444,Sell
2020-11-26,TSLA,924.2104241926493,916.7041148612144,-0.8121861791368621,83.12897966511869,55.59925921544857,74.7858017654931,70.44845590532552,Buy
2020-11-27,TSLA,993.1077177541933,976.3476341005744,-1.6876400569638188,52.314259989018744,56.922728091418115,82.5196669926399,60.19872863070273,Buy
2020-11-30,TSLA,1074.6019552411667,1094.2688341952114,1.8301547710874007,57.0341094908719,76.37387898778539,29.042362908942554,59.17166797325143,Hold
2020-12-01,TSLA,514.2545825313563,505.856720136849,-1.6330165407899369,90.21954623867647,96.78678981227992,75.86921014270366,89.97637644892329,Buy
2020-12-02,TSLA,515.7877221365173,530.283039214912,2.810326119891258,35.036258938940826,89.5891656515896,97.6286166650029,69.37589316921276,Buy
2020-12-03,TSLA,586.5896909191065,600.1329710123788,2.3088165889945693,46.74608644328102,60.9623674526979,74.68413225366844,58.020208009125255,Hold
2020-12-04,TSLA,1103.0046748508016,1083.1600065759908,-1.799146343372944,11.37854871315227,11.398079317771048,74.59487074739089,24.029625361847504,Sell
2020-12-07,TSLA,1007.3653379739447,1003.6928790133653,-0.36456078268144865,72.20830179566474,40.1280826796357,27.866353091022923,50.507824408324765,Hold
2020-12-08,TSLA,790.9572767654583,791.6591088701406,0.08873198658116054,12.898275097860823,76.30026778047612,0.820618990148092,35.843540949364396,Sell
2020-12-09,TSLA,651.500836674376,650.0490644489588,-0.22283505157535943,71.43766097823082,32.90557890711858,53.00717711123758,52.33873137638728,Hold
2020-12-10,TSLA,754.5974839155097,744.8204591994257,-1.2956609218138657,50.26151301699458,79.53938104168604,99.7021126414199,71.86078015175623,Buy
2020-12-11,TSLA,874.0618829345651,875.3804969640415,0.15086048885341025,2.809677739267258,56.92069655062646,69.37032004370992,37.76621372469947,Sell
2020-12-14,TSLA,732.7566177217022,718.897093277655,-1.8914226236727092,51.4700822241672,24.02436646370486,15.043971069768602,33.20657368910255,Sell
2020-12-15,TSLA,996.6380198784075,988.6096622042854,-0.8055439902946437,33.49926595343861,22.542694130702223,12.81019096762206,24.978822227180746,Sell
2020-12-16,TSLA,759.9130656716932,758.397645401454,-0.19942021511363817,62.83361790301974,1.0675535750846454,62.57155150507754,38.074778892257264,Sell
2020-12-17,TSLA,715.529907600036,728.2608205480645,1.7792286266173483,16.483879840448644,62.403140084342546,68.74917088271097,45.304642146458676,Hold
2020-12-18,TSLA,1173.334394091206,1155.8235514780954,-1.4924000098602215,60.92248687684156,22.791126606748758,64.13081741794036,46.311608877024206,Hold
2020-12-21,TSLA,794.2207345140787,798.16615614838,0.4967663853192119,11.393585157171614,45.05347543099205,23.437614546848096,27.266347144635084,Sell
2020-12-22,TSLA,1021.7750571577177,1037.6829134794632,1.5568843856882304,65.53383956965459,57.55461288016094,97.2054281033225,68.67646660059071,Buy
2020-12-23,TSLA,766.7662581482405,772.6983737820275,0.7736537139901314,56.913589104967954,90.16168556656821,82.920435160925,75.41419690079947,Buy
2020-12-24,TSLA,514.1837856364546,508.6282994288673,-1.0804475681221049,76.27486490897893,15.370225448317754,29.75624878476294,42.60928589987127,Hold
2020-12-25,TSLA,553.1305903849207,571.3829765881615,3.2998330811064096,51.74112803546605,92.00940719696754,18.346437026010953,61.16950149817563,Buy
2020-12-28,TSLA,891.750672064954,888.8805723783111,-0.3218500166640578,38.48259217393449,23.79858697581766,24.908487937197656,29.894169247340393,Sell
2020-12-29,TSLA,1123.3294424289247,1110.9068681514298,-1.1058709767843515,76.24160889577635,90.58518789473497,41.47637328492431,75.0259933731894,Buy
2020-12-30,TSLA,1167.4201110875633,1167.3035851791894,-0.009981488863107938,82.24335488456728,29.79823684388898,8.989561438552773,46.614548979093065,Hold
2020-12-31,TSLA,788.4905155296261,786.7840607484966,-0.21642045750966551,99.86745490601407,69.81963065026684,68.77242878920866,81.6293199803541,Buy
2021-01-01,TSLA,833.6087274714964,832.1648878065257,-0.17320352071530817,49.65667372520591,17.853788891694112,66.60972204006238,40.32612945477249,Hold
